protein,com_id,com_pubchem_id,pla_id,pla_name,pla_idr_name,prob
SIR3,COM00000996,6137,PLA00004714,Punica granatum,Delima,0.7
BECN1,COM00002234,702,PLA00000281,Citrus aurantifolia,Jeruk nipis,0.7
BECN1,COM00002234,702,PLA00000896,Citrus limon,,0.7
BECN1,COM00002234,702,PLA00002116,Citrus paradisi,,0.7
BECN1,COM00002234,702,PLA00003853,Citrus sinensis,,0.7
BECN1,COM00002234,702,PLA00004195,Citrus grandis,,0.7
BECN1,COM00002234,702,PLA00004214,Citrus reticulata,,0.7
BECN1,COM00002234,702,PLA00004731,Citrus hystrix,Jeruk purut,0.7
BECN1,COM00002234,702,PLA00004777,Citrus aurantium,,0.7
SIR1,COM00002001,3182,PLA00000857,Phyllanthus oligospermus,,0.7
SIR1,COM00004376,2353,PLA00000069,Zanthoxylum spp.,,0.7
SIR1,COM00004376,2353,PLA00000106,Archangelisia spp.,,0.7
SIR1,COM00004376,2353,PLA00000293,Coptis gulinensis,,0.7
SIR1,COM00004376,2353,PLA00000424,Phellodendron wilsonii,,0.7
SIR1,COM00004376,2353,PLA00000442,Coptis chinensis,,0.7
SIR1,COM00004376,2353,PLA00000697,Phellodendron chinense,,0.7
SIR1,COM00004376,2353,PLA00000877,Argemone subfusiformia,,0.7
SIR1,COM00004376,2353,PLA00000892,Argemone subfusiformis,,0.7
SIR1,COM00004376,2353,PLA00001187,Magnolia biondii,,0.7
SIR1,COM00004376,2353,PLA00001308,Corydalis amunca,,0.7
SIR1,COM00004376,2353,PLA00001433,Coptis omeiensis,,0.7
SIR1,COM00004376,2353,PLA00001524,Corydalis longicalcarata,,0.7
SIR1,COM00004376,2353,PLA00001570,Phellodendron amurense,,0.7
SIR1,COM00004376,2353,PLA00001639,Coptis deltoidea,,0.7
SIR1,COM00004376,2353,PLA00001648,Coptis deltoides,,0.7
SIR1,COM00004376,2353,PLA00002267,Corydalis yanhusuo,,0.7
SIR1,COM00004376,2353,PLA00002767,Corydalis remota,,0.7
SIR1,COM00004376,2353,PLA00002904,Coptis linearisepala,,0.7
SIR1,COM00004376,2353,PLA00002907,Ziziphus jujuba,Angco,0.7
SIR1,COM00004376,2353,PLA00002993,Corydalis intermedia,,0.7
SIR1,COM00004376,2353,PLA00003290,Corydalis ledebouriana,,0.7
SIR1,COM00004376,2353,PLA00003326,Coptis spp.,,0.7
SIR1,COM00004376,2353,PLA00003449,Corydalis spp.,,0.7
SIR1,COM00004376,2353,PLA00003478,Corydalis ophiocarpa,,0.7
SIR1,COM00004376,2353,PLA00003639,Argemone spp.,,0.7
SIR1,COM00004376,2353,PLA00004025,Coptis teetoides,,0.7
SIR1,COM00004376,2353,PLA00004123,Corydalis solida,,0.7
SIR1,COM00004376,2353,PLA00004444,Coptis japonica,,0.7
SIR1,COM00004376,2353,PLA00004619,Stephania tetrandra,,0.7
SIR1,COM00004376,2353,PLA00004825,Stephania cepharantha,,0.7
SIR1,COM00004376,2353,PLA00005003,Argemone mexicana,,0.7
IGF1,COM00006167,9996708,PLA00000604,Solanum lycopersicum,,0.7
IGF1,COM00006167,9996708,PLA00000792,Codonopsis pilosula,,0.7
IGF1,COM00006167,9996708,PLA00001905,Psidium guajava,Jambu batu/Jambu biji,0.7
SIR1,COM00002728,26470759,PLA00000621,Ocimum basilicum,,0.7
SIR1,COM00001467,441478,PLA00003547,Gaultheria miqueliana,,0.7
SIR2,COM00005155,3007,PLA00004325,Acacia rigidula,,0.68
BECN1,COM00000837,72281,PLA00000709,Citrus spp.,,0.68
BECN1,COM00000837,72281,PLA00000907,Prunus persica,,0.68
BECN1,COM00000837,72281,PLA00003655,Mentha aquatica,,0.68
BECN1,COM00000837,72281,PLA00004161,Mentha spp.,,0.68
BECN1,COM00000837,72281,PLA00004412,Salvia officinalis,,0.68
BECN1,COM00000837,72281,PLA00004777,Citrus aurantium,,0.68
BECN1,COM00005895,5281855,PLA00000700,Terminalia bellirica,,0.68
BECN1,COM00005895,5281855,PLA00000975,Syzygium aromaticum,Cengkeh,0.68
BECN1,COM00005895,5281855,PLA00001084,Syzygium cumini,Jamblang,0.68
BECN1,COM00005895,5281855,PLA00001677,Kunzea ambigua,,0.68
BECN1,COM00005895,5281855,PLA00002385,Terminalia chebula,,0.68
BECN1,COM00005895,5281855,PLA00002791,Eugenia gustavioides,,0.68
BECN1,COM00005895,5281855,PLA00003444,Terminalia superba,,0.68
BECN1,COM00005895,5281855,PLA00003503,Euphorbia hirta,Patikan kebo,0.68
BECN1,COM00005895,5281855,PLA00004003,Eugenia jambolana,,0.68
BECN1,COM00005895,5281855,PLA00004032,Quercus infectoria,,0.68
BECN1,COM00005895,5281855,PLA00004387,Mangifera indica,Mangga,0.68
BECN1,COM00005895,5281855,PLA00004510,Rubus idaeus,,0.68
BECN1,COM00005895,5281855,PLA00004615,Eugenia crebrinervis,,0.68
BECN1,COM00005895,5281855,PLA00004714,Punica granatum,Delima,0.68
IGF1,COM00005174,681,PLA00000604,Solanum lycopersicum,,0.68
IGF1,COM00005174,681,PLA00001924,Solanum tuberosum,Kentang,0.68
IGF1,COM00005174,681,PLA00004135,Musa sapientum,,0.68
IGF1,COM00005174,681,PLA00004325,Acacia rigidula,,0.68
BECN1,COM00002927,445354,PLA00001084,Syzygium cumini,Jamblang,0.68
BECN1,COM00006234,5282745,PLA00001357,Rehmannia glutinosa,,0.68
BECN1,COM00006234,5282745,PLA00001504,Aloe vera,Lidah buaya,0.68
BECN1,COM00006234,5282745,PLA00001849,Alpinia oxyphylla,,0.68
BECN1,COM00006234,5282745,PLA00002502,Isatis tinctoria,,0.68
BECN1,COM00006234,5282745,PLA00003109,Prunus armeniaca,,0.68
BECN1,COM00006234,5282745,PLA00003294,Vitex trifolia,Legundi,0.68
BECN1,COM00006234,5282745,PLA00004238,Trichosanthes kirilowii,,0.68
BECN1,COM00006234,5282745,PLA00004282,Laminaria japonica,,0.68
BECN1,COM00006234,5282745,PLA00004597,Brassica hirta,,0.68
BECN1,COM00006234,5282745,PLA00004879,Trichosanthes rosthornii,,0.68
SIR2,COM00004134,5429,PLA00000068,Citrus maxima,Jeruk bali/Jeruk besar,0.68
SIR2,COM00004134,5429,PLA00000828,Scurrula atropurpurea,,0.68
SIR2,COM00004134,5429,PLA00000896,Citrus limon,,0.68
SIR2,COM00004134,5429,PLA00001603,Paullinia trifoliata,,0.68
SIR2,COM00004134,5429,PLA00001629,Theobroma cacao,Cokelat,0.68
SIR2,COM00004134,5429,PLA00002116,Citrus paradisi,,0.68
SIR2,COM00004134,5429,PLA00002150,Paullinia yoco,,0.68
SIR2,COM00004134,5429,PLA00002545,Cola acuminata,,0.68
SIR2,COM00004134,5429,PLA00002942,Paullinia cupana,,0.68
SIR2,COM00004134,5429,PLA00003609,Ilex paraguariensis,,0.68
SIR2,COM00004134,5429,PLA00003613,Ilex perado,,0.68
SIR2,COM00004134,5429,PLA00003835,Paullinia pachycarpa,,0.68
BECN1,COM00000098,757,PLA00003058,Oryza sativa,Padi,0.68
BECN1,COM00000994,5280934,PLA00000137,Chlorella vulgaris,,0.68
BECN1,COM00000994,5280934,PLA00000188,Celosia cristada,,0.68
BECN1,COM00000994,5280934,PLA00000766,Potentilla orientalis,,0.68
BECN1,COM00000994,5280934,PLA00000828,Scurrula atropurpurea,,0.68
BECN1,COM00000994,5280934,PLA00001371,Epimedium brevicornum,,0.68
BECN1,COM00000994,5280934,PLA00001504,Aloe vera,Lidah buaya,0.68
BECN1,COM00000994,5280934,PLA00001608,Echium sabulicola,,0.68
BECN1,COM00000994,5280934,PLA00001738,Astragalus mongholicus,,0.68
BECN1,COM00000994,5280934,PLA00001849,Alpinia oxyphylla,,0.68
BECN1,COM00000994,5280934,PLA00001858,Potentilla desertorum,,0.68
BECN1,COM00000994,5280934,PLA00002326,Potentilla asiatica,,0.68
BECN1,COM00000994,5280934,PLA00002523,Perilla frutescens,,0.68
BECN1,COM00000994,5280934,PLA00002712,Crataegus pinnatifida,,0.68
BECN1,COM00000994,5280934,PLA00002989,Acanthopanax gracilistylus,,0.68
BECN1,COM00000994,5280934,PLA00003109,Prunus armeniaca,,0.68
BECN1,COM00000994,5280934,PLA00003176,Lepidium meyenii,,0.68
BECN1,COM00000994,5280934,PLA00003230,Croton tiglium,,0.68
BECN1,COM00000994,5280934,PLA00003371,Lycium chinense,,0.68
BECN1,COM00000994,5280934,PLA00003453,Jasminum auriculatum,,0.68
BECN1,COM00000994,5280934,PLA00003511,Nigella sativa,,0.68
BECN1,COM00000994,5280934,PLA00003610,Cordyceps sinensis,,0.68
BECN1,COM00000994,5280934,PLA00004196,Silybum marianum,,0.68
BECN1,COM00000994,5280934,PLA00004217,Bupleurum chinense,,0.68
BECN1,COM00000994,5280934,PLA00004238,Trichosanthes kirilowii,,0.68
BECN1,COM00000994,5280934,PLA00004745,Psoralea corylifolia,,0.68
BECN1,COM00000994,5280934,PLA00004879,Trichosanthes rosthornii,,0.68
BECN1,COM00000994,5280934,PLA00004981,Carthamus tinctorius,,0.68
BECN1,COM00005095,9294,PLA00004269,Hamelia patens,,0.68
SIR1,COM00001997,5870,PLA00000007,Phoenix dactylifera,Kurma,0.68
SIR1,COM00001997,5870,PLA00004714,Punica granatum,Delima,0.68
CDN2A,COM00000058,5280343,PLA00000291,Artemisia vestita,,0.68
CDN2A,COM00000058,5280343,PLA00000325,Trifolium pratense,,0.68
CDN2A,COM00000058,5280343,PLA00000400,Albizzia lebbeck,,0.68
CDN2A,COM00000058,5280343,PLA00000457,Saussurea medusa,,0.68
CDN2A,COM00000058,5280343,PLA00000558,Epimedium leishanense,,0.68
CDN2A,COM00000058,5280343,PLA00000655,Phellodendron japonicum,,0.68
CDN2A,COM00000058,5280343,PLA00001068,Epimedium davidii,,0.68
CDN2A,COM00000058,5280343,PLA00001084,Syzygium cumini,Jamblang,0.68
CDN2A,COM00000058,5280343,PLA00001237,Capparis himalayensis,,0.68
CDN2A,COM00000058,5280343,PLA00001371,Epimedium brevicornum,,0.68
CDN2A,COM00000058,5280343,PLA00001480,Piper umbellatum,,0.68
CDN2A,COM00000058,5280343,PLA00001502,Brassica carinata,,0.68
CDN2A,COM00000058,5280343,PLA00001570,Phellodendron amurense,,0.68
CDN2A,COM00000058,5280343,PLA00001685,Hibiscus sabdariffa,Rosela,0.68
CDN2A,COM00000058,5280343,PLA00001905,Psidium guajava,Jambu batu/Jambu biji,0.68
CDN2A,COM00000058,5280343,PLA00001922,Epimedium stellatum,,0.68
CDN2A,COM00000058,5280343,PLA00002244,Phyllanthus urinaria,,0.68
CDN2A,COM00000058,5280343,PLA00002316,Croton tonkinensis,,0.68
CDN2A,COM00000058,5280343,PLA00002465,Epimedium acuminatum,,0.68
CDN2A,COM00000058,5280343,PLA00002483,Smilax riparia,,0.68
CDN2A,COM00000058,5280343,PLA00002512,Epimedium myrianthum,,0.68
CDN2A,COM00000058,5280343,PLA00002676,Epimedium koreanum,,0.68
CDN2A,COM00000058,5280343,PLA00002693,Epimedium franchetii,,0.68
CDN2A,COM00000058,5280343,PLA00003058,Oryza sativa,Padi,0.68
CDN2A,COM00000058,5280343,PLA00003092,Malus doumeri,,0.68
CDN2A,COM00000058,5280343,PLA00003138,Salvia dorrii,,0.68
CDN2A,COM00000058,5280343,PLA00003228,Allium cepa,Bawang merah,0.68
CDN2A,COM00000058,5280343,PLA00003319,Psorospermum androsaemifolium,,0.68
CDN2A,COM00000058,5280343,PLA00003349,Epimedium leptorrhizum,,0.68
CDN2A,COM00000058,5280343,PLA00003357,Epimedium pauciflorum,,0.68
CDN2A,COM00000058,5280343,PLA00003467,Costus spicatus,,0.68
CDN2A,COM00000058,5280343,PLA00003733,Euchresta formosana,,0.68
CDN2A,COM00000058,5280343,PLA00003831,Blumea balsamifera,Sembung,0.68
CDN2A,COM00000058,5280343,PLA00004020,Epimedium zhenbaense,,0.68
CDN2A,COM00000058,5280343,PLA00004289,Euphorbia tinctoria,,0.68
CDN2A,COM00000058,5280343,PLA00004347,Sophora japonica,,0.68
CDN2A,COM00000058,5280343,PLA00004445,Epimedium membranaceum,,0.68
CDN2A,COM00000058,5280343,PLA00004452,Phyllanthus niruri,Meniran,0.68
CDN2A,COM00000058,5280343,PLA00004508,Phyllanthus emblica,,0.68
CDN2A,COM00000058,5280343,PLA00004609,Epimedium fargesii,,0.68
CDN2A,COM00000058,5280343,PLA00004637,Epimedium dolichostemen,,0.68
CDN2A,COM00000058,5280343,PLA00004682,Epimedium pubescens,,0.68
CDN2A,COM00000058,5280343,PLA00004714,Punica granatum,Delima,0.68
CDN2A,COM00000058,5280343,PLA00004756,Epimedium sagittatum,,0.68
CDN2A,COM00000058,5280343,PLA00004770,Eriobotrya japonica,,0.68
CDN2A,COM00000058,5280343,PLA00004803,Smilax bracteata,,0.68
CDN2A,COM00000058,5280343,PLA00004884,Epimedium zhushanense,,0.68
SIR1,COM00006492,311,PLA00000922,Capparis aegyptia,,0.68
SIR1,COM00006492,311,PLA00000991,Curcuma domestica,Kunir/Kunyit,0.68
SIR1,COM00006492,311,PLA00001084,Syzygium cumini,Jamblang,0.68
SIR1,COM00006492,311,PLA00001685,Hibiscus sabdariffa,Rosela,0.68
SIR1,COM00006492,311,PLA00003198,Capparis leucophylla,,0.68
SIR1,COM00006492,311,PLA00004220,Capparis deserti,,0.68
SIR1,COM00006492,311,PLA00004714,Punica granatum,Delima,0.68
SIR1,COM00002226,612,PLA00000991,Curcuma domestica,Kunir/Kunyit,0.68
SIR1,COM00002226,612,PLA00001504,Aloe vera,Lidah buaya,0.68
SIR1,COM00000098,757,PLA00003058,Oryza sativa,Padi,0.68
SIR1,COM00001076,6021,PLA00001031,Fritillaria cirrhosa,,0.66
SIR1,COM00001076,6021,PLA00001188,Beta vulgaris,,0.66
SIR1,COM00001076,6021,PLA00001268,Cordyceps militaris,,0.66
SIR1,COM00001076,6021,PLA00003610,Cordyceps sinensis,,0.66
SIR1,COM00001076,6021,PLA00004889,Allium tuberosum,Kucai,0.66
SIR5,COM00000666,445154,PLA00000007,Phoenix dactylifera,Kurma,0.66
SIR5,COM00000666,445154,PLA00000095,Artocarpus lakoocha,,0.66
SIR5,COM00000666,445154,PLA00000260,Hordeum bogdanii,,0.66
SIR5,COM00000666,445154,PLA00000264,Hordeum brachyantherum,,0.66
SIR5,COM00000666,445154,PLA00000489,Pinus spp.,,0.66
SIR5,COM00000666,445154,PLA00000522,Artocarpus chaplasha,,0.66
SIR5,COM00000666,445154,PLA00001045,Polygonum cuspidatum,,0.66
SIR5,COM00000666,445154,PLA00001141,Rheum wittrocki,,0.66
SIR5,COM00000666,445154,PLA00001227,Vitis vinifera,,0.66
SIR5,COM00000666,445154,PLA00001586,Vitis cognetiae,,0.66
SIR5,COM00000666,445154,PLA00001660,Trifolium campestre,,0.66
SIR5,COM00000666,445154,PLA00001860,Cassia dentata,,0.66
SIR5,COM00000666,445154,PLA00002298,Vitis riparia,,0.66
SIR5,COM00000666,445154,PLA00002589,Smilax aspera,,0.66
SIR5,COM00000666,445154,PLA00002628,Caesalpinia decapetala,,0.66
SIR5,COM00000666,445154,PLA00002722,Morus spp.,,0.66
SIR5,COM00000666,445154,PLA00003247,Trifolium dubium,,0.66
SIR5,COM00000666,445154,PLA00003395,Artocarpus dadah,,0.66
SIR5,COM00000666,445154,PLA00003448,Pinus sibirica,,0.66
SIR5,COM00000666,445154,PLA00003584,Polygonum multiflorum,,0.66
SIR5,COM00000666,445154,PLA00003795,Smilax menispermoidea,,0.66
SIR5,COM00000666,445154,PLA00003874,Rheum rhaponticum,,0.66
SIR5,COM00000666,445154,PLA00004803,Smilax bracteata,,0.66
SIR1,COM00004325,5326566,PLA00002950,Zea mays,Jagung,0.66
SIR1,COM00001188,6037,PLA00001084,Syzygium cumini,Jamblang,0.66
SIR1,COM00001188,6037,PLA00001580,Spinacia oleracea,,0.66
SIR1,COM00001719,443884,PLA00002416,Ipomoea argyrophylla,,0.66
SIR1,COM00001719,443884,PLA00003615,Ipomoea asarifolia,,0.66
SIR1,COM00001719,443884,PLA00003680,Ipomoea corymbosa,,0.66
SIR1,COM00001719,443884,PLA00004635,Ipomoea violacea,,0.66
IGF1,COM00000205,2519,PLA00000060,Coffea kianjavatensis,,0.66
IGF1,COM00000205,2519,PLA00000068,Citrus maxima,Jeruk bali/Jeruk besar,0.66
IGF1,COM00000205,2519,PLA00000454,Coffea eugenioides,,0.66
IGF1,COM00000205,2519,PLA00000458,Coffea spp.,,0.66
IGF1,COM00000205,2519,PLA00000595,Coffea excelsa,,0.66
IGF1,COM00000205,2519,PLA00000814,Coffea dewevrei,,0.66
IGF1,COM00000205,2519,PLA00000828,Scurrula atropurpurea,,0.66
IGF1,COM00000205,2519,PLA00000896,Citrus limon,,0.66
IGF1,COM00000205,2519,PLA00000898,Coffea canephora,,0.66
IGF1,COM00000205,2519,PLA00001056,Coffea racemosa,,0.66
IGF1,COM00000205,2519,PLA00001509,Coffea arabica,,0.66
IGF1,COM00000205,2519,PLA00001603,Paullinia trifoliata,,0.66
IGF1,COM00000205,2519,PLA00001629,Theobroma cacao,Cokelat,0.66
IGF1,COM00000205,2519,PLA00002116,Citrus paradisi,,0.66
IGF1,COM00000205,2519,PLA00002545,Cola acuminata,,0.66
IGF1,COM00000205,2519,PLA00002942,Paullinia cupana,,0.66
IGF1,COM00000205,2519,PLA00003609,Ilex paraguariensis,,0.66
IGF1,COM00000205,2519,PLA00003829,Coffea salvatrix,,0.66
IGF1,COM00000205,2519,PLA00003872,Ilex cornuta,,0.66
IGF1,COM00000205,2519,PLA00004471,Ilex paraguayensis,,0.66
IGF1,COM00000205,2519,PLA00004677,Coffea liberica,,0.66
CDN2A,COM00004625,33032,PLA00000325,Trifolium pratense,,0.66
CDN2A,COM00004625,33032,PLA00000991,Curcuma domestica,Kunir/Kunyit,0.66
CDN2A,COM00004625,33032,PLA00003964,Trifolium repens,,0.66
BECN1,COM00004262,1549107,PLA00002537,Hibiscus abelmoschus,,0.66
BECN1,COM00004258,439260,PLA00001924,Solanum tuberosum,Kentang,0.66
BECN1,COM00004258,439260,PLA00002707,Portulaca oleracea,Krokot,0.66
BECN1,COM00004258,439260,PLA00004135,Musa sapientum,,0.66
BECN1,COM00004258,439260,PLA00004404,Mimosa pudica,Putri malu/Sikejut,0.66
BECN1,COM00004258,439260,PLA00004992,Phaseolus multiflorus,,0.66
BECN1,COM00003297,3776,PLA00000281,Citrus aurantifolia,Jeruk nipis,0.66
BECN1,COM00003297,3776,PLA00000896,Citrus limon,,0.66
BECN1,COM00003297,3776,PLA00003853,Citrus sinensis,,0.66
BECN1,COM00003297,3776,PLA00004195,Citrus grandis,,0.66
BECN1,COM00003297,3776,PLA00004731,Citrus hystrix,Jeruk purut,0.66
BECN1,COM00003297,3776,PLA00004777,Citrus aurantium,,0.66
BECN1,COM00005189,47936,PLA00001281,Coleus forskohlii,,0.66
SIR4,COM00001188,6037,PLA00001084,Syzygium cumini,Jamblang,0.64
SIR4,COM00001188,6037,PLA00001580,Spinacia oleracea,,0.64
SIR1,COM00000101,439685,PLA00001357,Rehmannia glutinosa,,0.64
SIR1,COM00000101,439685,PLA00003371,Lycium chinense,,0.64
SIR3,COM00004948,24417,PLA00003228,Allium cepa,Bawang merah,0.64
SIR1,COM00000117,3631,PLA00004538,Lycopodium serratum,,0.64
SIR3,COM00000837,72281,PLA00000709,Citrus spp.,,0.64
SIR3,COM00000837,72281,PLA00000907,Prunus persica,,0.64
SIR3,COM00000837,72281,PLA00003655,Mentha aquatica,,0.64
SIR3,COM00000837,72281,PLA00004161,Mentha spp.,,0.64
SIR3,COM00000837,72281,PLA00004412,Salvia officinalis,,0.64
SIR3,COM00000837,72281,PLA00004777,Citrus aurantium,,0.64
SIR5,COM00000671,936,PLA00002242,Anemarrhena asphodeloides,,0.64
SIR5,COM00000671,936,PLA00004439,Taraxacum formosanum,,0.64
IGF1,COM00003074,439246,PLA00000176,Acacia longifolia,,0.64
IGF1,COM00003074,439246,PLA00000267,Artemisia campestris,,0.64
IGF1,COM00003074,439246,PLA00000316,Curcuma mangga,Temu mangga,0.64
IGF1,COM00003074,439246,PLA00000359,Pterocarpus marsupium,,0.64
IGF1,COM00003074,439246,PLA00000360,Lupinus subcarnosus,,0.64
IGF1,COM00003074,439246,PLA00000586,Prunus yedoensis,,0.64
IGF1,COM00003074,439246,PLA00000709,Citrus spp.,,0.64
IGF1,COM00003074,439246,PLA00000804,Artemisia spp.,,0.64
IGF1,COM00003074,439246,PLA00000816,Acacia dealbata,,0.64
IGF1,COM00003074,439246,PLA00000863,Lupinus texensis,,0.64
IGF1,COM00003074,439246,PLA00000907,Prunus persica,,0.64
IGF1,COM00003074,439246,PLA00001173,Prunus cerasus,,0.64
IGF1,COM00003074,439246,PLA00001629,Theobroma cacao,Cokelat,0.64
IGF1,COM00003074,439246,PLA00002095,Trigonella foenum-graecum,,0.64
IGF1,COM00003074,439246,PLA00002228,Prunus davidiana,,0.64
IGF1,COM00003074,439246,PLA00002301,Citrus unshiu,,0.64
IGF1,COM00003074,439246,PLA00003058,Oryza sativa,Padi,0.64
IGF1,COM00003074,439246,PLA00003224,Prunus mume,,0.64
IGF1,COM00003074,439246,PLA00003805,Garcinia multiflora,,0.64
IGF1,COM00003074,439246,PLA00004009,Mimosa hostilis,,0.64
IGF1,COM00003074,439246,PLA00004093,Anacardium occidentale,Jambu monyet,0.64
IGF1,COM00003074,439246,PLA00004195,Citrus grandis,,0.64
IGF1,COM00003074,439246,PLA00004237,Artemisia glutinosa,,0.64
IGF1,COM00003074,439246,PLA00004272,Piper crassinervium,,0.64
IGF1,COM00003074,439246,PLA00004297,Glycyrrhiza uralensis,,0.64
IGF1,COM00003074,439246,PLA00004508,Phyllanthus emblica,,0.64
IGF1,COM00003074,439246,PLA00004586,Glycyrrhiza glabra,Gan cao,0.64
IGF1,COM00003074,439246,PLA00004777,Citrus aurantium,,0.64
BECN1,COM00000996,6137,PLA00000792,Codonopsis pilosula,,0.64
BECN1,COM00000996,6137,PLA00001432,Ginkgo biloba,Ginkgo,0.64
BECN1,COM00000996,6137,PLA00001716,Codonopsis subglobosa,,0.64
BECN1,COM00000996,6137,PLA00002717,Codonopsis tangshen,,0.64
BECN1,COM00000996,6137,PLA00004714,Punica granatum,Delima,0.64
BECN1,COM00006015,6054,PLA00000138,Ligusticum elatum,,0.64
BECN1,COM00006015,6054,PLA00000251,Zanthoxylum hamiltonianum,,0.64
BECN1,COM00006015,6054,PLA00000281,Citrus aurantifolia,Jeruk nipis,0.64
BECN1,COM00006015,6054,PLA00000489,Pinus spp.,,0.64
BECN1,COM00006015,6054,PLA00000709,Citrus spp.,,0.64
BECN1,COM00006015,6054,PLA00000896,Citrus limon,,0.64
BECN1,COM00006015,6054,PLA00001291,Piper longum,,0.64
BECN1,COM00006015,6054,PLA00002116,Citrus paradisi,,0.64
BECN1,COM00006015,6054,PLA00003553,Tagetes minuta,,0.64
BECN1,COM00006015,6054,PLA00003956,Lonicera japonica,,0.64
BECN1,COM00006015,6054,PLA00004125,Rosa rugosa,,0.64
BECN1,COM00006015,6054,PLA00004214,Citrus reticulata,,0.64
BECN1,COM00006015,6054,PLA00004597,Brassica hirta,,0.64
BECN1,COM00006015,6054,PLA00004731,Citrus hystrix,Jeruk purut,0.64
BECN1,COM00006015,6054,PLA00004777,Citrus aurantium,,0.64
BECN1,COM00006015,6054,PLA00004895,Zanthoxylum hamiltonium,,0.64
CDN2A,COM00003588,10836,PLA00004325,Acacia rigidula,,0.64
IGF1,COM00004077,1135,PLA00002003,Subergorgia suberosa,,0.64
IGF1,COM00004077,1135,PLA00002573,Equisetum hiemale,,0.64
KLOT,COM00004629,5283731,PLA00000852,Cucurbita pepo,,0.64
KLOT,COM00004629,5283731,PLA00001924,Solanum tuberosum,Kentang,0.64
KLOT,COM00004629,5283731,PLA00004296,Solanum melongena,,0.64
SIR1,COM00003265,119205,PLA00000157,Forsythia koreana,,0.64
SIR1,COM00003265,119205,PLA00000184,Forsythia intermedia,,0.64
SIR1,COM00003265,119205,PLA00000352,Piper philippinum,,0.64
SIR1,COM00003265,119205,PLA00000571,Bupleurum salicifolium,,0.64
SIR1,COM00003265,119205,PLA00000582,Ipomoea cairica,,0.64
SIR1,COM00003265,119205,PLA00001075,Zanthoxylum schinifolium,,0.64
SIR1,COM00003265,119205,PLA00001537,Chamaecyparis obtusa,,0.64
SIR1,COM00003265,119205,PLA00002171,Zanthoxylum kellermanii,,0.64
SIR1,COM00003265,119205,PLA00002409,Forsythia ovata,,0.64
SIR1,COM00003265,119205,PLA00002455,Eleutherococcus sieboldianus,,0.64
SIR1,COM00003265,119205,PLA00003161,Forsythia viridissima,,0.64
SIR1,COM00003265,119205,PLA00003398,Selaginella doederleinii,Cakar ayam,0.64
SIR1,COM00003265,119205,PLA00003414,Quercus iberica,,0.64
SIR1,COM00003265,119205,PLA00004865,Pinus armandii,,0.64
SIR1,COM00003265,119205,PLA00004981,Carthamus tinctorius,,0.64
SIR1,COM00001192,6305,PLA00000325,Trifolium pratense,,0.64
SIR1,COM00001192,6305,PLA00000991,Curcuma domestica,Kunir/Kunyit,0.64
SIR1,COM00001192,6305,PLA00001204,Equisetum debile,Paku ekor kuda,0.64
SIR1,COM00001192,6305,PLA00001275,Mirabilis jalpa,,0.64
SIR1,COM00001192,6305,PLA00002278,Plumbago zeylanica,Daun encok,0.64
SIR1,COM00001192,6305,PLA00003408,Luffariella geometrica,,0.64
SIR1,COM00001192,6305,PLA00003964,Trifolium repens,,0.64
SIR1,COM00005095,9294,PLA00004269,Hamelia patens,,0.62
IGF1,COM00000718,5280961,PLA00000051,Lupinus arcticus,,0.62
IGF1,COM00000718,5280961,PLA00000123,Acacia melanoxylon,,0.62
IGF1,COM00000718,5280961,PLA00000176,Acacia longifolia,,0.62
IGF1,COM00000718,5280961,PLA00000217,Acacia falciformis,,0.62
IGF1,COM00000718,5280961,PLA00000325,Trifolium pratense,,0.62
IGF1,COM00000718,5280961,PLA00000360,Lupinus subcarnosus,,0.62
IGF1,COM00000718,5280961,PLA00000399,Lupinus arboreus,,0.62
IGF1,COM00000718,5280961,PLA00000422,Acacia retinodes,,0.62
IGF1,COM00000718,5280961,PLA00000471,Lupinus nanus,,0.62
IGF1,COM00000718,5280961,PLA00000488,Acacia baileyana,,0.62
IGF1,COM00000718,5280961,PLA00000490,Phaseolus vulgaris,Buncis,0.62
IGF1,COM00000718,5280961,PLA00000575,Pueraria montana,,0.62
IGF1,COM00000718,5280961,PLA00000791,Erythrina indica,,0.62
IGF1,COM00000718,5280961,PLA00000816,Acacia dealbata,,0.62
IGF1,COM00000718,5280961,PLA00000863,Lupinus texensis,,0.62
IGF1,COM00000718,5280961,PLA00000904,Acacia irrorata,,0.62
IGF1,COM00000718,5280961,PLA00001022,Acacia cardiophylla,,0.62
IGF1,COM00000718,5280961,PLA00001073,Lupinus mutabilis,,0.62
IGF1,COM00000718,5280961,PLA00001092,Desmodium gangeticum,,0.62
IGF1,COM00000718,5280961,PLA00001142,Acacia mabellae,,0.62
IGF1,COM00000718,5280961,PLA00001173,Prunus cerasus,,0.62
IGF1,COM00000718,5280961,PLA00001208,Acacia parramattensis,,0.62
IGF1,COM00000718,5280961,PLA00001255,Acacia terminalis,,0.62
IGF1,COM00000718,5280961,PLA00001436,Acacia rigens,,0.62
IGF1,COM00000718,5280961,PLA00001456,Acacia oswaldii,,0.62
IGF1,COM00000718,5280961,PLA00001488,Acacia mearnsii,,0.62
IGF1,COM00000718,5280961,PLA00001527,Psoralea oligophylla,,0.62
IGF1,COM00000718,5280961,PLA00001561,Psoralea arborea,,0.62
IGF1,COM00000718,5280961,PLA00001584,Psoralea aculeata,,0.62
