,UniprotID,PubChem_CID,interaction
17654,Q9NTG7,2585,0
17655,Q9NTG7,2603,0
17657,Q9NTG7,2730,0
17658,Q9NTG7,2788,0
17659,Q9NTG7,2879,0
17661,Q9NTG7,2973,0
17663,Q9NTG7,3035,0
17664,Q9NTG7,3117,0
17666,Q9NTG7,3218,0
17667,Q9NTG7,3224,0
17668,Q9NTG7,3339,0
17669,Q9NTG7,3352,0
17670,Q9NTG7,3385,0
17671,Q9NTG7,3386,0
17673,Q9NTG7,3496,0
17674,Q9NTG7,3611,0
17675,Q9NTG7,3715,0
17676,Q9NTG7,3730,0
17677,Q9NTG7,3821,0
17679,Q9NTG7,3973,0
17680,Q9NTG7,4011,0
17681,Q9NTG7,4055,0
17682,Q9NTG7,4096,0
17683,Q9NTG7,4205,0
17684,Q9NTG7,4212,0
17685,Q9NTG7,4477,0
17686,Q9NTG7,4650,0
17687,Q9NTG7,4696,0
17688,Q9NTG7,4713,0
17689,Q9NTG7,4784,0
17690,Q9NTG7,4875,0
17691,Q9NTG7,4927,0
17693,Q9NTG7,5258,0
17694,Q9NTG7,5281,0
17695,Q9NTG7,5291,0
17696,Q9NTG7,5311,0
17697,Q9NTG7,5350,0
17698,Q9NTG7,5394,0
17699,Q9NTG7,5426,0
17701,Q9NTG7,5566,0
17702,Q9NTG7,5570,0
17703,Q9NTG7,5601,0
17704,Q9NTG7,5743,0
17706,Q9NTG7,5833,0
17707,Q9NTG7,5885,0
17708,Q9NTG7,5909,0
17709,Q9NTG7,5921,0
17711,Q9NTG7,5944,0
17713,Q9NTG7,6001,0
17714,Q9NTG7,6036,0
17715,Q9NTG7,6106,0
17717,Q9NTG7,6197,0
17718,Q9NTG7,6207,0
17719,Q9NTG7,6226,0
17720,Q9NTG7,6348,0
17721,Q9NTG7,6496,0
17722,Q9NTG7,6527,0
17724,Q9NTG7,6579,0
17726,Q9NTG7,6626,0
17728,Q9NTG7,6777,0
17729,Q9NTG7,6795,0
17730,Q9NTG7,7427,0
17731,Q9NTG7,7460,0
17732,Q9NTG7,7565,0
17733,Q9NTG7,7577,0
17734,Q9NTG7,7855,0
17736,Q9NTG7,8289,0
17738,Q9NTG7,8515,0
17739,Q9NTG7,8554,0
17740,Q9NTG7,8606,0
17741,Q9NTG7,8607,0
17742,Q9NTG7,9001,0
17743,Q9NTG7,9280,0
17745,Q9NTG7,9403,0
17746,Q9NTG7,9502,0
17748,Q9NTG7,9777,0
17749,Q9NTG7,10168,0
17750,Q9NTG7,10228,0
17751,Q9NTG7,10255,0
17752,Q9NTG7,10494,0
17753,Q9NTG7,10621,0
17754,Q9NTG7,10742,0
17755,Q9NTG7,10836,0
17756,Q9NTG7,10986,0
17757,Q9NTG7,11045,0
17758,Q9NTG7,11092,0
17759,Q9NTG7,11813,0
17761,Q9NTG7,12111,0
17762,Q9NTG7,12544,0
17763,Q9NTG7,12688,0
17764,Q9NTG7,12967,0
17765,Q9NTG7,13360,0
17766,Q9NTG7,13709,0
17767,Q9NTG7,13791,0
17768,Q9NTG7,14210,0
17770,Q9NTG7,14296,0
17771,Q9NTG7,14457,0
17772,Q9NTG7,14805,0
17774,Q9NTG7,14833,0
17775,Q9NTG7,15096,0
17778,Q9NTG7,17513,0
17779,Q9NTG7,18617,0
17780,Q9NTG7,20392,0
17782,Q9NTG7,23448,0
17785,Q9NTG7,23978,0
17786,Q9NTG7,23994,0
17787,Q9NTG7,24261,0
17788,Q9NTG7,24360,0
17789,Q9NTG7,24385,0
17790,Q9NTG7,24424,0
17792,Q9NTG7,24480,0
17793,Q9NTG7,24502,0
17794,Q9NTG7,24775,0
17795,Q9NTG7,24823,0
17796,Q9NTG7,24934,0
17798,Q9NTG7,25408,0
17799,Q9NTG7,25517,0
17801,Q9NTG7,26177,0
17802,Q9NTG7,26879,0
17803,Q9NTG7,27924,0
17806,Q9NTG7,29327,0
17807,Q9NTG7,31211,0
17809,Q9NTG7,33775,0
17810,Q9NTG7,35823,0
17811,Q9NTG7,36314,0
17812,Q9NTG7,37248,0
17814,Q9NTG7,39676,0
17815,Q9NTG7,39800,0
17816,Q9NTG7,39836,0
17817,Q9NTG7,40024,0
17819,Q9NTG7,41867,0
17820,Q9NTG7,44259,0
17821,Q9NTG7,47576,0
17822,Q9NTG7,50367,0
17823,Q9NTG7,51683,0
17824,Q9NTG7,54454,0
17825,Q9NTG7,54900,0
17826,Q9NTG7,60823,0
17827,Q9NTG7,62923,0
17828,Q9NTG7,64735,0
17829,Q9NTG7,64927,0
17831,Q9NTG7,65312,0
17833,Q9NTG7,65981,0
17834,Q9NTG7,66166,0
17835,Q9NTG7,67734,0
17836,Q9NTG7,67822,0
17837,Q9NTG7,68296,0
17838,Q9NTG7,68740,0
17839,Q9NTG7,71388,0
17840,Q9NTG7,71905,0
17842,Q9NTG7,73078,0
17843,Q9NTG7,73384,0
17844,Q9NTG7,73597,0
17846,Q9NTG7,77222,0
17848,Q9NTG7,84298,0
17849,Q9NTG7,89594,0
17850,Q9NTG7,91466,0
17851,Q9NTG7,91550,0
17852,Q9NTG7,92427,0
17853,Q9NTG7,96356,0
17854,Q9NTG7,104955,0
17855,Q9NTG7,104993,0
17857,Q9NTG7,107901,0
17858,Q9NTG7,107969,0
17859,Q9NTG7,107985,0
17860,Q9NTG7,108168,0
17861,Q9NTG7,108223,0
17862,Q9NTG7,110635,0
17863,Q9NTG7,114481,0
17864,Q9NTG7,121396,0
17865,Q9NTG7,122724,0
17866,Q9NTG7,122738,0
17867,Q9NTG7,123631,0
17869,Q9NTG7,154279,0
17870,Q9NTG7,161557,0
17871,Q9NTG7,162859,0
17872,Q9NTG7,165688,0
17873,Q9NTG7,174706,0
17874,Q9NTG7,175805,0
17875,Q9NTG7,176155,0
17877,Q9NTG7,176871,0
17878,Q9NTG7,177880,0
17879,Q9NTG7,186907,0
17880,Q9NTG7,222757,0
17881,Q9NTG7,246598,0
17882,Q9NTG7,253602,0
17883,Q9NTG7,312145,0
17884,Q9NTG7,352938,0
17885,Q9NTG7,387447,0
17886,Q9NTG7,439533,0
17887,Q9NTG7,441541,0
17888,Q9NTG7,442458,0
17889,Q9NTG7,442530,0
17890,Q9NTG7,442583,0
17891,Q9NTG7,442793,0
17893,Q9NTG7,444795,0
17895,Q9NTG7,445434,0
17896,Q9NTG7,446925,0
17898,Q9NTG7,448601,0
17899,Q9NTG7,451668,0
17900,Q9NTG7,457193,0
17902,Q9NTG7,644019,0
17903,Q9NTG7,830608,0
17905,Q9NTG7,1548943,0
17906,Q9NTG7,1548972,0
17907,Q9NTG7,2733515,0
17908,Q9NTG7,2834965,0
17909,Q9NTG7,3000706,0
17910,Q9NTG7,3006531,0
17911,Q9NTG7,3018355,0
17912,Q9NTG7,3032536,0
17915,Q9NTG7,3091786,0
17916,Q9NTG7,3467590,0
17917,Q9NTG7,3825829,0
17918,Q9NTG7,4068248,0
17919,Q9NTG7,5280343,0
17920,Q9NTG7,5280443,0
17921,Q9NTG7,5280445,0
17922,Q9NTG7,5280453,0
17923,Q9NTG7,5280647,0
17924,Q9NTG7,5280795,0
17925,Q9NTG7,5281224,0
17926,Q9NTG7,5281233,0
17927,Q9NTG7,5281319,0
17928,Q9NTG7,5281576,0
17929,Q9NTG7,5281605,0
17930,Q9NTG7,5281614,0
17931,Q9NTG7,5281616,0
17932,Q9NTG7,5281727,0
17933,Q9NTG7,5281788,0
17934,Q9NTG7,5281847,0
17935,Q9NTG7,5281858,0
17936,Q9NTG7,5283560,0
17937,Q9NTG7,5284373,0
17938,Q9NTG7,5284461,0
17939,Q9NTG7,5288783,0
17940,Q9NTG7,5288826,0
17941,Q9NTG7,5311139,0
17942,Q9NTG7,5311172,0
17943,Q9NTG7,5311501,0
17944,Q9NTG7,5329102,0
17945,Q9NTG7,5352425,0
17946,Q9NTG7,5353431,0
17947,Q9NTG7,5359596,0
17948,Q9NTG7,5387181,0
17949,Q9NTG7,5388962,0
17950,Q9NTG7,5458510,0
17951,Q9NTG7,5459308,0
17952,Q9NTG7,5462310,0
17953,Q9NTG7,5497171,0
17954,Q9NTG7,5702538,0
17955,Q9NTG7,5717801,0
17956,Q9NTG7,6018993,0
17957,Q9NTG7,6326970,0
17958,Q9NTG7,6435890,0
17959,Q9NTG7,6436223,0
17960,Q9NTG7,6476031,0
17961,Q9NTG7,6914120,0
17962,Q9NTG7,6918774,0
17964,Q9NTG7,9578570,0
17965,Q9NTG7,9814817,0
17966,Q9NTG7,9818306,0
17967,Q9NTG7,9887712,0
17968,Q9NTG7,9910393,0
17969,Q9NTG7,9918693,0
17970,Q9NTG7,10091424,0
17971,Q9NTG7,10200390,0
17972,Q9NTG7,10313045,0
17973,Q9NTG7,10334137,0
17974,Q9NTG7,11168203,0
17975,Q9NTG7,11178236,0
17976,Q9NTG7,11228183,0
17977,Q9NTG7,11450633,0
17978,Q9NTG7,11524144,0
17979,Q9NTG7,11601669,0
17980,Q9NTG7,11655119,0
17981,Q9NTG7,11784642,0
17982,Q9NTG7,11949646,0
17983,Q9NTG7,12313376,0
17984,Q9NTG7,12359166,0
17985,Q9NTG7,12934390,0
17986,Q9NTG7,14036811,0
17987,Q9NTG7,14101198,0
17988,Q9NTG7,14240392,0
17989,Q9NTG7,15558620,0
17991,Q9NTG7,21146795,0
17992,Q9NTG7,21944094,0
17993,Q9NTG7,24776445,0
17994,Q9NTG7,24808138,0
17995,Q9NTG7,24866313,0
17996,Q9NTG7,25167777,0
17997,Q9NTG7,44144393,0
17998,Q9NTG7,46907787,0
17999,Q9NTG7,53308655,0
18000,Q9NTG7,53308705,0
18001,Q9NTG7,53469448,0
18002,Q9NTG7,54679073,0
18003,Q9NTG7,54680783,0
18004,Q9NTG7,56970298,0
18005,Q9NTG7,57426056,0
18006,Q9NTG7,69247748,0
18007,Q9NTG7,71307558,0
18008,Q9NTG7,73073981,0
18009,Q9NTG7,76336194,0
18012,Q9NTG7,135398661,0
18013,Q9NTG7,139269842,0
18014,Q9NTG7,154926030,0
18015,Q9NTG7,169408274,0
18016,Q9NTG7,11,0
18017,Q9NTG7,241,0
18018,Q9NTG7,247,0
18019,Q9NTG7,890,0
18021,Q9NTG7,991,0
18022,Q9NTG7,1530,0
18023,Q9NTG7,2148,0
18025,Q9NTG7,2513,0
18026,Q9NTG7,2533,0
18027,Q9NTG7,2797,0
18028,Q9NTG7,2912,0
18029,Q9NTG7,3036,0
18030,Q9NTG7,3120,0
18031,Q9NTG7,3334,0
18032,Q9NTG7,3536,0
18033,Q9NTG7,3637,0
18034,Q9NTG7,3639,0
18035,Q9NTG7,3657,0
18036,Q9NTG7,3676,0
18037,Q9NTG7,3749,0
18038,Q9NTG7,3902,0
18039,Q9NTG7,4032,0
18040,Q9NTG7,4115,0
18041,Q9NTG7,4261,0
18042,Q9NTG7,4763,0
18043,Q9NTG7,4913,0
18044,Q9NTG7,5186,0
18045,Q9NTG7,5452,0
18046,Q9NTG7,5564,0
18048,Q9NTG7,5694,0
18049,Q9NTG7,5753,0
18050,Q9NTG7,5770,0
18051,Q9NTG7,5865,0
18052,Q9NTG7,5881,0
18053,Q9NTG7,5897,0
18054,Q9NTG7,5936,0
18055,Q9NTG7,5952,0
18056,Q9NTG7,5959,0
18057,Q9NTG7,6124,0
18058,Q9NTG7,6303,0
18059,Q9NTG7,6338,0
18062,Q9NTG7,6597,0
18063,Q9NTG7,6636,0
18064,Q9NTG7,6754,0
18065,Q9NTG7,6781,0
18066,Q9NTG7,6782,0
18067,Q9NTG7,7127,0
18069,Q9NTG7,7489,0
18070,Q9NTG7,7833,0
18071,Q9NTG7,8029,0
18072,Q9NTG7,8370,0
18073,Q9NTG7,8434,0
18075,Q9NTG7,8575,0
18076,Q9NTG7,9153,0
18077,Q9NTG7,9444,0
18078,Q9NTG7,10404,0
18079,Q9NTG7,10461,0
18080,Q9NTG7,11164,0
18081,Q9NTG7,12251,0
18082,Q9NTG7,14180,0
18085,Q9NTG7,18529,0
18086,Q9NTG7,23976,0
18087,Q9NTG7,24470,0
18088,Q9NTG7,24612,0
18089,Q9NTG7,24857,0
18090,Q9NTG7,25477,0
18091,Q9NTG7,26041,0
18092,Q9NTG7,26077,0
18093,Q9NTG7,26090,0
18094,Q9NTG7,28094,0
18095,Q9NTG7,30323,0
18096,Q9NTG7,31736,0
18097,Q9NTG7,33037,0
18098,Q9NTG7,33184,0
18100,Q9NTG7,36462,0
18101,Q9NTG7,40127,0
18102,Q9NTG7,47289,0
18103,Q9NTG7,60750,0
18104,Q9NTG7,60838,0
18105,Q9NTG7,60953,0
18106,Q9NTG7,67499,0
18107,Q9NTG7,71398,0
18108,Q9NTG7,75318,0
18109,Q9NTG7,82148,0
18110,Q9NTG7,91144,0
18111,Q9NTG7,92272,0
18112,Q9NTG7,92729,0
18113,Q9NTG7,105034,0
18114,Q9NTG7,107876,0
18115,Q9NTG7,110394,0
18116,Q9NTG7,119245,0
18117,Q9NTG7,123591,0
18118,Q9NTG7,148124,0
18119,Q9NTG7,161597,0
18120,Q9NTG7,163263,0
18121,Q9NTG7,163659,0
18122,Q9NTG7,171249,0
18123,Q9NTG7,261000,0
18124,Q9NTG7,409301,0
18125,Q9NTG7,433294,0
18126,Q9NTG7,439246,0
18127,Q9NTG7,443119,0
18128,Q9NTG7,444732,0
18129,Q9NTG7,446738,0
18130,Q9NTG7,447905,0
18131,Q9NTG7,456214,0
18132,Q9NTG7,459617,0
18133,Q9NTG7,462382,0
18134,Q9NTG7,517277,0
18135,Q9NTG7,627458,0
18136,Q9NTG7,642376,0
18139,Q9NTG7,1548887,0
18141,Q9NTG7,2733487,0
18142,Q9NTG7,3032552,0
18143,Q9NTG7,3082143,0
18144,Q9NTG7,4521392,0
18146,Q9NTG7,5280953,0
18147,Q9NTG7,5281703,0
18148,Q9NTG7,5281787,0
18149,Q9NTG7,5284359,0
18150,Q9NTG7,5284616,0
18151,Q9NTG7,5287969,0
18152,Q9NTG7,5288209,0
18153,Q9NTG7,5311497,0
18154,Q9NTG7,5315263,0
18155,Q9NTG7,5330286,0
18156,Q9NTG7,5388993,0
18157,Q9NTG7,5460467,0
18158,Q9NTG7,6433207,0
18159,Q9NTG7,6438357,0
18160,Q9NTG7,6442177,0
18161,Q9NTG7,6452300,0
18162,Q9NTG7,6917864,0
18163,Q9NTG7,6918638,0
18164,Q9NTG7,9855813,0
18165,Q9NTG7,9887054,0
18166,Q9NTG7,9988135,0
18167,Q9NTG7,10017512,0
18168,Q9NTG7,10214423,0
18169,Q9NTG7,11719003,0
18170,Q9NTG7,11751549,0
18171,Q9NTG7,15571694,0
18172,Q9NTG7,15983966,0
18173,Q9NTG7,16222096,0
18174,Q9NTG7,16654980,0
18175,Q9NTG7,16682730,0
18176,Q9NTG7,16718576,0
18177,Q9NTG7,21679027,0
18178,Q9NTG7,23672308,0
18179,Q9NTG7,24785538,0
18180,Q9NTG7,24857286,0
18181,Q9NTG7,25033539,0
18182,Q9NTG7,42611257,0
18183,Q9NTG7,44462760,0
18184,Q9NTG7,44631903,0
18185,Q9NTG7,44631912,0
18186,Q9NTG7,45375953,0
18187,Q9NTG7,46207586,0
18188,Q9NTG7,46220502,0
18189,Q9NTG7,46854655,0
18190,Q9NTG7,50992434,0
18191,Q9NTG7,54215251,0
18192,Q9NTG7,54670067,0
18193,Q9NTG7,54676038,0
18194,Q9NTG7,54676228,0
18195,Q9NTG7,56649281,0
18196,Q9NTG7,71494949,0
18197,Q9NTG7,71600087,0
18198,Q9NTG7,86278622,0
18199,Q9NTG7,86287518,0
18200,Q9NTG7,121492971,0
18201,Q9NTG7,131633415,0
18202,Q9NTG7,135984730,0
18203,Q9NTG7,168010173,0
18204,Q9NTG7,178,0
18205,Q9NTG7,206,0
18206,Q9NTG7,222,0
18207,Q9NTG7,300,0
18208,Q9NTG7,312,0
18209,Q9NTG7,460,0
18210,Q9NTG7,931,0
18211,Q9NTG7,980,0
18212,Q9NTG7,1018,0
18213,Q9NTG7,1775,0
18214,Q9NTG7,2083,0
18215,Q9NTG7,2162,0
18216,Q9NTG7,2247,0
18217,Q9NTG7,2265,0
18218,Q9NTG7,2286,0
18219,Q9NTG7,2333,0
18220,Q9NTG7,2361,0
18221,Q9NTG7,2375,0
18222,Q9NTG7,2477,0
18223,Q9NTG7,2540,0
18224,Q9NTG7,2703,0
18225,Q9NTG7,2796,0
18226,Q9NTG7,2998,0
18228,Q9NTG7,3053,0
18229,Q9NTG7,3101,0
18230,Q9NTG7,3331,0
18231,Q9NTG7,3347,0
18232,Q9NTG7,3440,0
18233,Q9NTG7,3446,0
18234,Q9NTG7,3488,0
18235,Q9NTG7,3589,0
18236,Q9NTG7,3672,0
18237,Q9NTG7,3758,0
18238,Q9NTG7,3763,0
18239,Q9NTG7,3779,0
18240,Q9NTG7,3899,0
18241,Q9NTG7,4156,0
18242,Q9NTG7,4247,0
18243,Q9NTG7,4284,0
18244,Q9NTG7,4449,0
18245,Q9NTG7,4485,0
18246,Q9NTG7,4495,0
18247,Q9NTG7,4594,0
18248,Q9NTG7,4754,0
18249,Q9NTG7,4778,0
18250,Q9NTG7,4788,0
18251,Q9NTG7,4829,0
18252,Q9NTG7,4871,0
18253,Q9NTG7,4873,0
18254,Q9NTG7,4943,0
18255,Q9NTG7,5042,0
18256,Q9NTG7,5206,0
18257,Q9NTG7,5213,0
18258,Q9NTG7,5234,0
18259,Q9NTG7,5382,0
18260,Q9NTG7,5519,0
18261,Q9NTG7,5591,0
18263,Q9NTG7,5755,0
18265,Q9NTG7,5789,0
18266,Q9NTG7,5819,0
18267,Q9NTG7,5852,0
18268,Q9NTG7,5889,0
18269,Q9NTG7,5917,0
18270,Q9NTG7,5920,0
18271,Q9NTG7,5988,0
18272,Q9NTG7,5994,0
18273,Q9NTG7,5997,0
18274,Q9NTG7,6013,0
18275,Q9NTG7,6041,0
18276,Q9NTG7,6128,0
18277,Q9NTG7,6228,0
18278,Q9NTG7,6251,0
18280,Q9NTG7,6529,0
18281,Q9NTG7,6540,0
18282,Q9NTG7,6618,0
18283,Q9NTG7,6625,0
18284,Q9NTG7,6944,0
18285,Q9NTG7,6950,0
18286,Q9NTG7,7187,0
18287,Q9NTG7,7961,0
18288,Q9NTG7,8445,0
18289,Q9NTG7,8561,0
18290,Q9NTG7,8742,0
18291,Q9NTG7,8814,0
18292,Q9NTG7,8955,0
18293,Q9NTG7,9119,0
18294,Q9NTG7,9154,0
18295,Q9NTG7,9416,0
18296,Q9NTG7,9687,0
18297,Q9NTG7,9723,0
18298,Q9NTG7,9880,0
18299,Q9NTG7,10288,0
18300,Q9NTG7,10635,0
18301,Q9NTG7,11349,0
18302,Q9NTG7,11742,0
18303,Q9NTG7,11747,0
18304,Q9NTG7,12389,0
18305,Q9NTG7,12699,0
18306,Q9NTG7,13089,0
18307,Q9NTG7,13109,0
18308,Q9NTG7,13257,0
18309,Q9NTG7,13591,0
18310,Q9NTG7,13836,0
18311,Q9NTG7,14257,0
18312,Q9NTG7,14410,0
18314,Q9NTG7,15787,0
18315,Q9NTG7,16322,0
18316,Q9NTG7,17570,0
18317,Q9NTG7,18728,0
18318,Q9NTG7,22932,0
18319,Q9NTG7,23931,0
18320,Q9NTG7,23954,0
18321,Q9NTG7,23985,0
18322,Q9NTG7,24012,0
18323,Q9NTG7,24014,0
18324,Q9NTG7,24085,0
18325,Q9NTG7,24197,0
18326,Q9NTG7,24408,0
18327,Q9NTG7,24808,0
18328,Q9NTG7,24965,0
18329,Q9NTG7,25674,0
18330,Q9NTG7,26176,0
18331,Q9NTG7,31369,0
18333,Q9NTG7,36159,0
18334,Q9NTG7,36811,0
18335,Q9NTG7,37034,0
18336,Q9NTG7,37035,0
18337,Q9NTG7,37036,0
18338,Q9NTG7,37182,0
18339,Q9NTG7,38018,0
18340,Q9NTG7,38251,0
18341,Q9NTG7,38479,0
18342,Q9NTG7,39042,0
18343,Q9NTG7,39385,0
18344,Q9NTG7,43226,0
18346,Q9NTG7,47462,0
18347,Q9NTG7,47936,0
18348,Q9NTG7,53232,0
18349,Q9NTG7,55245,0
18350,Q9NTG7,60700,0
18351,Q9NTG7,60961,0
18352,Q9NTG7,61486,0
18353,Q9NTG7,62531,0
18354,Q9NTG7,62959,0
18355,Q9NTG7,63090,0
18356,Q9NTG7,66021,0
18357,Q9NTG7,66420,0
18358,Q9NTG7,67296,0
18359,Q9NTG7,67545,0
18360,Q9NTG7,67821,0
18361,Q9NTG7,68546,0
18362,Q9NTG7,68861,0
18363,Q9NTG7,72304,0
18364,Q9NTG7,72435,0
18365,Q9NTG7,73665,0
18366,Q9NTG7,73864,0
18367,Q9NTG7,75576,0
18368,Q9NTG7,75725,0
18370,Q9NTG7,82146,0
18371,Q9NTG7,83975,0
18372,Q9NTG7,84704,0
18373,Q9NTG7,86132,0
18374,Q9NTG7,91511,0
18375,Q9NTG7,91820,0
18376,Q9NTG7,95168,0
18377,Q9NTG7,95170,0
18378,Q9NTG7,100332,0
18379,Q9NTG7,100907,0
18380,Q9NTG7,103634,0
18381,Q9NTG7,104730,0
18382,Q9NTG7,104741,0
18383,Q9NTG7,104850,0
18384,Q9NTG7,104865,0
18386,Q9NTG7,107982,0
18387,Q9NTG7,108007,0
18388,Q9NTG7,123976,0
18389,Q9NTG7,124886,0
18390,Q9NTG7,129228,0
18391,Q9NTG7,136917,0
18393,Q9NTG7,158333,0
18394,Q9NTG7,160570,0
18395,Q9NTG7,168836,0
18396,Q9NTG7,170209,0
18397,Q9NTG7,171092,0
18398,Q9NTG7,179337,0
18399,Q9NTG7,216239,0
18400,Q9NTG7,232446,0
18401,Q9NTG7,439260,0
18402,Q9NTG7,441074,0
18403,Q9NTG7,441140,0
18404,Q9NTG7,441325,0
18405,Q9NTG7,442428,0
18406,Q9NTG7,444266,0
18407,Q9NTG7,445643,0
18408,Q9NTG7,446320,0
18409,Q9NTG7,446512,0
18410,Q9NTG7,449171,0
18411,Q9NTG7,449459,0
18412,Q9NTG7,480764,0
18413,Q9NTG7,480774,0
18414,Q9NTG7,493570,0
18415,Q9NTG7,542762,0
18416,Q9NTG7,608116,0
18417,Q9NTG7,637568,0
18418,Q9NTG7,656583,0
18419,Q9NTG7,657180,0
18420,Q9NTG7,688802,0
18421,Q9NTG7,969491,0
18422,Q9NTG7,1117196,0
18423,Q9NTG7,2724354,0
18424,Q9NTG7,2733404,0
18425,Q9NTG7,2733484,0
18426,Q9NTG7,2999413,0
18427,Q9NTG7,3083544,0
18428,Q9NTG7,4668801,0
18429,Q9NTG7,5245480,0
18430,Q9NTG7,5278396,0
18431,Q9NTG7,5280373,0
18432,Q9NTG7,5280805,0
18433,Q9NTG7,5280961,0
18434,Q9NTG7,5281607,0
18435,Q9NTG7,5281707,0
18436,Q9NTG7,5281807,0
18437,Q9NTG7,5281969,0
18438,Q9NTG7,5282379,0
18440,Q9NTG7,5283731,0
18441,Q9NTG7,5284627,0
18442,Q9NTG7,5311333,0
18444,Q9NTG7,5323714,0
18445,Q9NTG7,5328779,0
18446,Q9NTG7,5355130,0
18447,Q9NTG7,5357402,0
18448,Q9NTG7,5358116,0
18449,Q9NTG7,5359268,0
18450,Q9NTG7,5359597,0
18451,Q9NTG7,5360373,0
18452,Q9NTG7,5360545,0
18453,Q9NTG7,5460341,0
18454,Q9NTG7,5462222,0
18455,Q9NTG7,5470187,0
18456,Q9NTG7,5491959,0
18457,Q9NTG7,5748352,0
18458,Q9NTG7,6437063,0
18459,Q9NTG7,6437371,0
18460,Q9NTG7,6451150,0
18461,Q9NTG7,6509863,0
18462,Q9NTG7,6912226,0
18463,Q9NTG7,6914273,0
18464,Q9NTG7,6918055,0
18465,Q9NTG7,6918386,0
18466,Q9NTG7,7433743,0
18467,Q9NTG7,9823887,0
18468,Q9NTG7,9825149,0
18469,Q9NTG7,9848818,0
18470,Q9NTG7,9898279,0
18471,Q9NTG7,9904141,0
18472,Q9NTG7,9937619,0
18473,Q9NTG7,9989226,0
18474,Q9NTG7,11318905,0
18475,Q9NTG7,11476171,0
18476,Q9NTG7,13962857,0
18477,Q9NTG7,14771682,0
18478,Q9NTG7,15951529,0
18479,Q9NTG7,16218924,0
18480,Q9NTG7,16684434,0
18481,Q9NTG7,16760658,0
18482,Q9NTG7,17755052,0
18483,Q9NTG7,20057167,0
18484,Q9NTG7,21599928,0
18485,Q9NTG7,22788210,0
18486,Q9NTG7,22882070,0
18487,Q9NTG7,23676225,0
18488,Q9NTG7,24778708,0
18489,Q9NTG7,24964624,0
18490,Q9NTG7,25074887,0
18491,Q9NTG7,54690031,0
18492,Q9NTG7,56842239,0
18493,Q9NTG7,56973721,0
18494,Q9NTG7,86278274,0
18495,Q9NTG7,90488743,0
18496,Q9NTG7,129010138,0
18497,Q9NTG7,131634194,0
18498,Q9NTG7,135398511,0
18499,Q9NTG7,135398737,0
18500,Q9NTG7,135423792,0
18501,Q9NTG7,135484659,0
18502,Q9NTG7,137229713,0
18503,Q9NTG7,149435321,0
18505,Q9NTG7,227,0
18506,Q9NTG7,464,0
18507,Q9NTG7,527,0
18508,Q9NTG7,558,0
18509,Q9NTG7,674,0
18510,Q9NTG7,763,0
18511,Q9NTG7,778,0
18512,Q9NTG7,790,0
18513,Q9NTG7,802,0
18514,Q9NTG7,807,0
18515,Q9NTG7,943,0
18516,Q9NTG7,999,0
18517,Q9NTG7,1045,0
18518,Q9NTG7,1061,0
18519,Q9NTG7,1102,0
18520,Q9NTG7,1103,0
18521,Q9NTG7,1145,0
18522,Q9NTG7,1146,0
18523,Q9NTG7,3520,0
18524,Q9NTG7,3845,0
18525,Q9NTG7,4455,0
18526,Q9NTG7,5862,0
18527,Q9NTG7,6184,0
18528,Q9NTG7,6329,0
18529,Q9NTG7,6341,0
18530,Q9NTG7,6675,0
18531,Q9NTG7,8130,0
18532,Q9NTG7,8175,0
18533,Q9NTG7,10111,0
18534,Q9NTG7,10258,0
18535,Q9NTG7,10964,0
18537,Q9NTG7,21109,0
18538,Q9NTG7,31289,0
18539,Q9NTG7,38078,0
18540,Q9NTG7,38347,0
18541,Q9NTG7,55891,0
18542,Q9NTG7,60846,0
18543,Q9NTG7,65351,0
18544,Q9NTG7,69698,0
18545,Q9NTG7,73318,0
18546,Q9NTG7,76716,0
18547,Q9NTG7,108192,0
18548,Q9NTG7,114833,0
18549,Q9NTG7,115255,0
18550,Q9NTG7,119593,0
18551,Q9NTG7,123796,0
18552,Q9NTG7,123798,0
18553,Q9NTG7,123831,0
18554,Q9NTG7,123979,0
18555,Q9NTG7,145068,0
18556,Q9NTG7,160437,0
18557,Q9NTG7,169148,0
18558,Q9NTG7,439918,0
18559,Q9NTG7,440713,0
18560,Q9NTG7,440810,0
18561,Q9NTG7,441564,0
18562,Q9NTG7,443103,0
18563,Q9NTG7,446220,0
18564,Q9NTG7,516902,0
18565,Q9NTG7,605266,0
18566,Q9NTG7,638034,0
18567,Q9NTG7,2733785,0
18568,Q9NTG7,3976006,0
18569,Q9NTG7,4615423,0
18570,Q9NTG7,5280352,0
18571,Q9NTG7,5281168,0
18572,Q9NTG7,5281877,0
18573,Q9NTG7,5283314,0
18574,Q9NTG7,5283316,0
18575,Q9NTG7,5283334,0
18576,Q9NTG7,5319022,0
18577,Q9NTG7,5354833,0
18578,Q9NTG7,5362620,0
18579,Q9NTG7,5388781,0
18580,Q9NTG7,5462309,0
18581,Q9NTG7,6427080,0
18582,Q9NTG7,6439929,0
18583,Q9NTG7,6439956,0
18584,Q9NTG7,9549284,0
18585,Q9NTG7,162506461,0
18586,Q9NTG7,176,0
18587,Q9NTG7,187,0
18588,Q9NTG7,338,0
18589,Q9NTG7,370,0
18590,Q9NTG7,673,0
18591,Q9NTG7,712,0
18592,Q9NTG7,760,0
18593,Q9NTG7,783,0
18595,Q9NTG7,880,0
