UniprotID;Uniprot Name;Ligand SMILES;PubChem_CID
Q8N726;CDN2A_HUMAN;;40127
Q8N726;CDN2A_HUMAN;;47289
Q8N726;CDN2A_HUMAN;;54454
Q8N726;CDN2A_HUMAN;;60750
Q8N726;CDN2A_HUMAN;;60838
Q8N726;CDN2A_HUMAN;;60953
Q8N726;CDN2A_HUMAN;;65064
Q8N726;CDN2A_HUMAN;;67499
Q8N726;CDN2A_HUMAN;;67734
Q8N726;CDN2A_HUMAN;;71398
Q8N726;CDN2A_HUMAN;;75318
Q8N726;CDN2A_HUMAN;;82148
Q8N726;CDN2A_HUMAN;;89594
Q8N726;CDN2A_HUMAN;;91144
Q8N726;CDN2A_HUMAN;;92272
Q8N726;CDN2A_HUMAN;;92729
Q8N726;CDN2A_HUMAN;;105034
Q8N726;CDN2A_HUMAN;;107526
Q8N726;CDN2A_HUMAN;;107876
Q8N726;CDN2A_HUMAN;;107876
Q8N726;CDN2A_HUMAN;;110394
Q8N726;CDN2A_HUMAN;;119245
Q8N726;CDN2A_HUMAN;;123591
Q8N726;CDN2A_HUMAN;;148124
Q8N726;CDN2A_HUMAN;;161597
Q8N726;CDN2A_HUMAN;;163263
Q8N726;CDN2A_HUMAN;;163659
Q8N726;CDN2A_HUMAN;;171249
Q8N726;CDN2A_HUMAN;;176155
Q8N726;CDN2A_HUMAN;;186907
Q8N726;CDN2A_HUMAN;;261000
Q8N726;CDN2A_HUMAN;;409301
Q8N726;CDN2A_HUMAN;;433294
Q8N726;CDN2A_HUMAN;;439246
Q8N726;CDN2A_HUMAN;;441541
Q8N726;CDN2A_HUMAN;;442530
Q8N726;CDN2A_HUMAN;;443119
Q8N726;CDN2A_HUMAN;;443495
Q8N726;CDN2A_HUMAN;;444732
Q8N726;CDN2A_HUMAN;;444795
Q8N726;CDN2A_HUMAN;;445154
Q8N726;CDN2A_HUMAN;;445434
Q8N726;CDN2A_HUMAN;;446738
Q8N726;CDN2A_HUMAN;;447905
Q8N726;CDN2A_HUMAN;;451668
Q8N726;CDN2A_HUMAN;;456214
Q8N726;CDN2A_HUMAN;;459617
Q8N726;CDN2A_HUMAN;;462382
Q8N726;CDN2A_HUMAN;;517277
Q8N726;CDN2A_HUMAN;;590836
Q8N726;CDN2A_HUMAN;;627458
Q8N726;CDN2A_HUMAN;;642376
Q8N726;CDN2A_HUMAN;;644019
Q8N726;CDN2A_HUMAN;;657298
Q8N726;CDN2A_HUMAN;;830608
Q8N726;CDN2A_HUMAN;;969516
Q8N726;CDN2A_HUMAN;;1349907
Q8N726;CDN2A_HUMAN;;1548887
Q8N726;CDN2A_HUMAN;;1548943
Q8N726;CDN2A_HUMAN;;2723949
Q8N726;CDN2A_HUMAN;;2733487
Q8N726;CDN2A_HUMAN;;3006531
Q8N726;CDN2A_HUMAN;;3032552
Q8N726;CDN2A_HUMAN;;3032581
Q8N726;CDN2A_HUMAN;;3082143
Q8N726;CDN2A_HUMAN;;3091786
Q8N726;CDN2A_HUMAN;;4068248
Q8N726;CDN2A_HUMAN;;4521392
Q8N726;CDN2A_HUMAN;;5113032
Q8N726;CDN2A_HUMAN;;5280343
Q8N726;CDN2A_HUMAN;;5280953
Q8N726;CDN2A_HUMAN;;5281576
Q8N726;CDN2A_HUMAN;;5281703
Q8N726;CDN2A_HUMAN;;5281727
Q8N726;CDN2A_HUMAN;;5281787
Q8N726;CDN2A_HUMAN;;5284359
Q8N726;CDN2A_HUMAN;;5284461
Q8N726;CDN2A_HUMAN;;5284616
Q8N726;CDN2A_HUMAN;;5287969
Q8N726;CDN2A_HUMAN;;5288209
Q8N726;CDN2A_HUMAN;;5311497
Q8N726;CDN2A_HUMAN;;5315263
Q8N726;CDN2A_HUMAN;;5330286
Q8N726;CDN2A_HUMAN;;5359596
Q8N726;CDN2A_HUMAN;;5388993
Q8N726;CDN2A_HUMAN;;5460467
Q8N726;CDN2A_HUMAN;;5462310
Q8N726;CDN2A_HUMAN;;5717801
Q8N726;CDN2A_HUMAN;;6433207
Q8N726;CDN2A_HUMAN;;6438357
Q8N726;CDN2A_HUMAN;;6442177
Q8N726;CDN2A_HUMAN;;6452300
Q8N726;CDN2A_HUMAN;;6917864
Q8N726;CDN2A_HUMAN;;6918638
